,Time,Logtype,Gamemode,Points,Heartrate,physDifficulty,psyStress,psyDifficulty,obstacle,userID,timedelta,mean_hr,%crashes
27696,68.95,CONTINUOUS,PLAYING,300,116,HIGH,undef,HIGH,none,13,0 days 00:01:08.950000000,109.41433021806854,8.59375
27697,69.1,EVENT_OBSTACLE,PLAYING,300,116,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",13,0 days 00:01:09.100000000,109.4266873545384,8.808290155440414
27698,69.95,CONTINUOUS,PLAYING,400,116,HIGH,undef,HIGH,none,13,0 days 00:01:09.950000000,109.62217017954723,8.854166666666668
27699,70.95,CONTINUOUS,PLAYING,400,117,HIGH,undef,HIGH,none,13,0 days 00:01:10.950000000,109.74727838258165,9.39947780678851
27700,71.32,EVENT_OBSTACLE,PLAYING,400,119,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",13,0 days 00:01:11.320000000,109.915953307393,9.819121447028424
27701,71.95,CONTINUOUS,PLAYING,400,119,HIGH,undef,HIGH,none,13,0 days 00:01:11.950000000,109.83591331269349,10.256410256410255
27702,72.97,CONTINUOUS,PLAYING,400,120,HIGH,undef,HIGH,none,13,0 days 00:01:12.970000000,110.03418803418803,11.168831168831169
27703,73.54,EVENT_OBSTACLE,PLAYING,400,116,HIGH,undef,HIGH,FARBOTTOMLEFT,13,0 days 00:01:13.540000000,110.14440154440155,11.597938144329897
27704,73.97,CONTINUOUS,PLAYING,400,116,HIGH,undef,HIGH,none,13,0 days 00:01:13.970000000,110.15467904098995,11.568123393316196
27705,74.97,CONTINUOUS,PLAYING,400,117,HIGH,undef,HIGH,none,13,0 days 00:01:14.970000000,110.19828926905132,11.568123393316196
27706,75.75,EVENT_OBSTACLE,PLAYING,400,117,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",13,0 days 00:01:15.750000000,110.30828814872191,11.538461538461538
27707,75.97,CONTINUOUS,PLAYING,400,117,HIGH,undef,HIGH,none,13,0 days 00:01:15.970000000,110.2980694980695,12.307692307692308
27708,76.97,CONTINUOUS,PLAYING,400,112,HIGH,undef,HIGH,none,13,0 days 00:01:16.970000000,110.31085271317829,11.928934010152284
27709,77.97,EVENT_OBSTACLE,PLAYING,400,112,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",13,0 days 00:01:17.970000000,110.47685185185185,11.928934010152284
27710,77.99,CONTINUOUS,PLAYING,400,112,HIGH,undef,HIGH,none,13,0 days 00:01:17.990000000,110.47802621434079,11.928934010152284
27711,78.99,CONTINUOUS,PLAYING,400,113,HIGH,undef,HIGH,none,13,0 days 00:01:18.990000000,110.41499227202473,11.928934010152284
27712,79.99,CONTINUOUS,PLAYING,400,115,HIGH,undef,HIGH,none,13,0 days 00:01:19.990000000,110.60508083140877,12.151898734177214
27713,79.99,EVENT_PICKUP,PLAYING,400,115,HIGH,undef,HIGH,none,13,0 days 00:01:19.990000000,110.60508083140877,12.151898734177214
27714,80.19,EVENT_OBSTACLE,PLAYING,400,115,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",13,0 days 00:01:20.190000000,110.66820631254811,12.121212121212121
27715,80.99,CONTINUOUS,PLAYING,500,117,HIGH,undef,HIGH,none,13,0 days 00:01:20.990000000,110.55177743431221,12.658227848101266
27716,82.01,CONTINUOUS,PLAYING,500,114,HIGH,undef,HIGH,none,13,0 days 00:01:22.010000000,110.66131498470948,13.466334164588527
27717,82.41,EVENT_OBSTACLE,PLAYING,500,111,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",13,0 days 00:01:22.410000000,110.79429892141756,13.06532663316583
27718,83.01,CONTINUOUS,PLAYING,500,111,HIGH,undef,HIGH,none,13,0 days 00:01:23.010000000,110.67972350230414,13.0
27719,84.01,CONTINUOUS,PLAYING,500,112,HIGH,undef,HIGH,none,13,0 days 00:01:24.010000000,110.81970970206264,13.216957605985039
27720,84.63,EVENT_OBSTACLE,PLAYING,500,110,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",13,0 days 00:01:24.630000000,110.89441469013006,13.466334164588527
27721,85.01,CONTINUOUS,PLAYING,500,110,HIGH,undef,HIGH,none,13,0 days 00:01:25.010000000,110.85561497326204,13.432835820895523
27722,86.03,CONTINUOUS,PLAYING,500,111,HIGH,undef,HIGH,none,13,0 days 00:01:26.030000000,110.91214667685256,13.399503722084367
27723,86.68,EVENT_PICKUP,PLAYING,500,104,HIGH,undef,HIGH,none,13,0 days 00:01:26.680000000,110.98701298701299,13.784461152882205
27724,86.85,EVENT_OBSTACLE,PLAYING,500,104,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",13,0 days 00:01:26.850000000,110.98782343987824,13.930348258706468
27725,87.03,CONTINUOUS,PLAYING,500,104,HIGH,undef,HIGH,none,13,0 days 00:01:27.030000000,110.97338403041825,14.074074074074074
